"Started At (CST)","Ended At (CST)","Tag","Duration (Minutes)","Starting Location","Starting Saved Location","Starting Latitude","Starting Longitude","Starting Odometer (mi)","Ending Location","Ending Saved Location","Ending Latitude","Ending Longitude","Ending Odometer (mi)","Starting Battery (%)","Ending Battery (%)","Average Inside Temperature (°F)","Average Outside Temperature (°F)","Average Speed (mph)","Max Speed (mph)","Rated Range Used (mi)","Ideal Range Used (mi)","Distance (mi)","Total Energy Used (kWh)","Average Energy Used (Wh/mi)"
"2025-07-13 22:07","2025-07-13 22:20",,"12","1554 Lafayette Avenue, Terre Haute, Indiana 47804, United States",,"39.501778","-87.391014","66936.58","2601 North 10th Street, Terre Haute, Indiana 47804, United States",,"39.498287","-87.403114","66939.82","48","47","66.70","73.72","20","38","4.77","0.00","3.24","1.08","333"
"2025-07-14 09:55","2025-07-14 10:04",,"9","2601 North 10th Street, Terre Haute, Indiana 47804, United States",,"39.498287","-87.403114","66939.82","303 South 7th Street, Terre Haute, Indiana 47807, United States",,"39.462795","-87.407490","66943.30","42","40","68.11","74.71","24","49","4.94","0.00","3.41","1.14","334"
"2025-07-14 10:41","2025-07-14 10:53",,"12","303 South 7th Street, Terre Haute, Indiana 47807, United States",,"39.462795","-87.407490","66943.30","18 Plaza North Shopping Center, Terre Haute, Indiana 47804, United States",,"39.507220","-87.389880","66946.95","39","37","77.88","78.80","20","32","5.86","0.00","3.62","1.28","354"
"2025-07-14 11:08","2025-07-14 11:08",,"0","18 Plaza North Shopping Center, Terre Haute, Indiana 47804, United States",,"39.507220","-87.389880","66946.95","1699 Fort Harrison Road, Terre Haute, Indiana 47804, United States",,"39.507023","-87.390130","66946.99","37","37","84.38","84.20","3","3","0.00","0.00","0.04","0.02","500"
"2025-07-14 11:21","2025-07-14 11:25",,"4","1699 Fort Harrison Road, Terre Haute, Indiana 47804, United States",,"39.507023","-87.390130","66946.99","1115 Delaware Avenue, Terre Haute, Indiana 47804, United States",,"39.498170","-87.402550","66948.30","37","36","83.89","82.40","20","38","2.26","0.00","1.31","0.50","382"
"2025-07-14 11:25","2025-07-14 11:25",,"0","1115 Delaware Avenue, Terre Haute, Indiana 47804, United States",,"39.498165","-87.402794","66948.30","1115 Delaware Avenue, Terre Haute, Indiana 47804, United States",,"39.498173","-87.402630","66948.30","36","36","79.25","82.40","5","5","0.00","0.00","0.00","0.00",
"2025-07-14 11:36","2025-07-14 11:38",,"1","1115 Delaware Avenue, Terre Haute, Indiana 47804, United States",,"39.498173","-87.402630","66948.31","2601 North 10th Street, Terre Haute, Indiana 47804, United States",,"39.498245","-87.403110","66948.63","36","35","85.62","86.00","12","14","0.84","0.00","0.32","0.14","438"
"2025-07-14 12:26","2025-07-14 12:46",,"19","2601 North 10th Street, Terre Haute, Indiana 47804, United States",,"39.498245","-87.403110","66948.65","5150 East Poplar Drive, Terre Haute, Indiana 47803, United States",,"39.463840","-87.338394","66956.84","34","28","67.78","85.48","30","56","16.23","0.00","8.19","3.70","452"
"2025-07-14 13:04","2025-07-14 13:10",,"6","5150 East Poplar Drive, Terre Haute, Indiana 47803, United States",,"39.463840","-87.338394","66956.84","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","27","25","70.41","87.04","19","49","4.52","0.00","2.11","1.02","483"
"2025-07-14 13:10","2025-07-14 13:10",,"0","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.95","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","25","25","68.18","86.00","0","1","0.00","0.00","0.02","0.00","0"
"2025-07-14 13:10","2025-07-14 13:10",,"0","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","25","25","68.18","86.00","0","0","0.00","0.00","0.00","0.00",
"2025-07-14 13:10","2025-07-14 13:11",,"0","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","25","25","68.18","86.00","0","0","0.00","0.00","0.00","0.10",
"2025-07-14 13:11","2025-07-14 13:11",,"0","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","25","25","68.18","86.00","0","0","0.00","0.00","0.00","0.00",
"2025-07-14 13:11","2025-07-14 13:11",,"0","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","25","25","68.18","86.00","0","0","0.33","0.00","0.00","0.00",
"2025-07-14 13:11","2025-07-14 13:11",,"0","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","25","25","68.18","86.00","0","0","0.00","0.00","0.00","0.00",
"2025-07-14 13:41","2025-07-14 14:17",,"35","1850 N State Rd, Terre Haute, Indiana 47803, United States",,"39.443302","-87.330956","66958.97","Indiana Highway 63, Hillsdale, Indiana 47854, United States",,"39.732720","-87.397270","66984.81","83","67","66.70","87.12","46","69","41.67","0.00","25.84","9.44","365"
"2025-07-14 14:20","2025-07-14 15:57",,"97","Indiana Highway 63, Hillsdale, Indiana 47854, United States",,"39.732720","-87.397270","66984.81","105 West Michigan Avenue, Morocco, Indiana 47963, United States",,"40.940742","-87.455284","67076.88","67","20","63.90","85.71","58","72","125.44","0.00","92.07","28.36","308"
"2025-07-14 16:11","2025-07-14 16:34",,"22","105 West Michigan Avenue, Morocco, Indiana 47963, United States",,"40.940720","-87.455284","67076.99","824 North 600 East, Fair Oaks, Indiana 47943, United States",,"41.010277","-87.276610","67092.05","20","12","67.60","88.32","42","65","21.00","0.00","15.06","4.72","313"
"2025-07-14 16:51","2025-07-14 18:06",,"74","824 North 600 East, Fair Oaks, Indiana 47943, United States",,"41.010277","-87.276610","67092.06","19799 US Route 12, New Buffalo, Michigan 49117, United States",,"41.760883","-86.798470","67170.79","63","20","61.12","88.09","64","84","113.47","0.00","78.73","26.12","332"
"2025-07-14 18:28","2025-07-14 18:56",,"28","19799 US Route 12, New Buffalo, Michigan 49117, United States",,"41.760883","-86.798470","67170.83","5019 Red Arrow Highway, Stevensville, Michigan 49127, United States",,"42.026920","-86.517610","67196.87","20","6","59.36","83.91","56","77","37.66","0.00","26.04","8.48","326"
"2025-07-14 19:30","2025-07-14 19:45",,"15","5019 Red Arrow Highway, Stevensville, Michigan 49127, United States",,"42.026920","-86.517610","67196.87","12312 Red Arrow Highway, Sawyer, Michigan 49125, United States",,"41.896526","-86.600150","67209.84","83","76","61.23","80.44","52","79","18.66","0.00","12.97","4.22","325"
"2025-07-14 20:29","2025-07-14 20:45",,"16","12312 Red Arrow Highway, Sawyer, Michigan 49125, United States",,"41.896526","-86.600150","67209.84","16 West Mechanic Street, New Buffalo, Michigan 49117, United States",,"41.796696","-86.744950","67221.66","76","69","69.35","79.16","53","86","18.74","0.00","11.82","4.12","349"
"2025-07-14 23:47","2025-07-15 00:29",,"42","16 West Mechanic Street, New Buffalo, Michigan 49117, United States",,"41.796696","-86.744950","67221.66","6782 Old M-11, Sawyer, Michigan 49125, United States",,"41.875698","-86.617820","67247.05","66","53","66.92","68.79","34","57","33.47","0.00","25.39","7.60","299"
"2025-07-15 00:32","2025-07-15 01:01",,"28","6782 Old M-11, Sawyer, Michigan 49125, United States",,"41.875698","-86.617820","67247.07","5100 Franklin Street, Michigan City, Indiana 46360, United States",,"41.673840","-86.890890","67270.60","53","42","66.92","68.04","50","74","30.21","0.00","23.53","6.76","287"
"2025-07-15 01:18","2025-07-15 01:22",,"3","5100 Franklin Street, Michigan City, Indiana 46360, United States",,"41.673840","-86.890890","67270.66","5830 Franklin Street, Michigan City, Indiana 46360, United States",,"41.666176","-86.893290","67271.41","77","77","66.92","70.70","16","35","1.34","0.00","0.75","0.34","453"
"2025-07-15 01:27","2025-07-15 01:30",,"2","5830 Franklin Street, Michigan City, Indiana 46360, United States",,"41.666176","-86.893290","67271.41","101 US Route 20, Michigan City, Indiana 46360, United States",,"41.679794","-86.893360","67272.41","76","76","66.92","70.70","24","40","1.42","0.00","0.94","0.26","277"
"2025-07-15 01:35","2025-07-15 01:40",,"5","101 US Route 20, Michigan City, Indiana 46360, United States",,"41.679790","-86.893320","67272.41","5100 Franklin Street, Michigan City, Indiana 46360, United States",,"41.673824","-86.890915","67273.93","76","75","67.82","74.30","18","40","2.76","0.00","1.45","0.56","386"
"2025-07-15 05:09","2025-07-15 05:31",,"21","5100 Franklin Street, Michigan City, Indiana 46360, United States",,"41.673824","-86.890915","67273.93","US Route 12, Michigan City, Indiana 46360, United States",,"41.706753","-86.929470","67281.69","96","93","67.82","70.32","22","45","9.12","0.00","7.76","2.08","268"
"2025-07-15 06:28","2025-07-15 06:32",,"4","US Route 12, Michigan City, Indiana 46360, United States",,"41.706795","-86.929310","67281.70","East Valley Avenue, Beverly Shores, Indiana 46301, United States",,"41.701405","-86.950410","67283.05","92","91","60.24","67.10","22","35","1.67","0.00","1.35","0.50","370"
"2025-07-15 09:44","2025-07-15 09:48",,"4","East Valley Avenue, Beverly Shores, Indiana 46301, United States",,"41.701405","-86.950410","67283.08","2704 West Dunes Highway, Michigan City, Indiana 46360, United States",,"41.694817","-86.933420","67284.45","87","86","57.83","81.82","27","43","2.01","0.00","1.34","0.50","373"
"2025-07-15 09:59","2025-07-15 09:59",,"0","2704 West Dunes Highway, Michigan City, Indiana 46360, United States",,"41.694817","-86.933420","67284.45","2704 West Dunes Highway, Michigan City, Indiana 46360, United States",,"41.694817","-86.933420","67284.45","85","85","61.52","83.30","0","0","0.00","0.00","0.00","0.00",
"2025-07-15 09:59","2025-07-15 12:00",,"120","2704 West Dunes Highway, Michigan City, Indiana 46360, United States",,"41.694817","-86.933420","67284.45","15 Meijer Drive, Lafayette, Indiana 47905, United States",,"40.416210","-86.813995","67376.45","85","39","63.97","86.85","49","73","124.60","0.00","91.99","28.16","306"
"2025-07-15 12:00","2025-07-15 12:00",,"0","15 Meijer Drive, Lafayette, Indiana 47905, United States",,"40.416320","-86.813770","67376.44","15 Meijer Drive, Lafayette, Indiana 47905, United States",,"40.416210","-86.813995","67376.45","39","39","65.12","88.70","6","9","0.00","0.00","0.01","0.08","8000"
"2025-07-15 12:24","2025-07-15 12:25",,"0","15 Meijer Drive, Lafayette, Indiana 47905, United States",,"40.416190","-86.813940","67376.47","4901 IN-26, Lafayette, Indiana 47905, United States",,"40.416380","-86.813900","67376.48","83","84","69.62","92.30","6","6","0.00","0.00","0.01","-0.26","-26000"
"2025-07-15 12:27","2025-07-15 12:28",,"0","4901 IN-26, Lafayette, Indiana 47905, United States",,"40.416380","-86.813900","67376.48","4803 Indiana Highway 26, Lafayette, Indiana 47905, United States",,"40.416550","-86.813440","67376.52","83","83","71.42","94.10","7","7","0.00","0.00","0.01","0.02","2000"
"2025-07-15 12:28","2025-07-15 14:00",,"92","4803 Indiana Highway 26, Lafayette, Indiana 47905, United States",,"40.416550","-86.813440","67376.52","2055 Barrett Dr, Greenfield, Indiana 46140, United States",,"39.815277","-85.766840","67458.43","83","37","63.99","86.41","58","80","121.76","0.00","81.91","27.64","337"
"2025-07-15 14:08","2025-07-15 14:12",,"3","2055 Barrett Dr, Greenfield, Indiana 46140, United States",,"39.815277","-85.766840","67458.48","2243 North State Street, Greenfield, Indiana 46140, United States",,"39.817360","-85.768970","67459.07","37","36","65.30","76.10","12","39","1.00","0.00","0.57","0.32","561"
"2025-07-15 14:12","2025-07-15 14:12",,"0","2243 North State Street, Greenfield, Indiana 46140, United States",,"39.817360","-85.768970","67459.05","2243 North State Street, Greenfield, Indiana 46140, United States",,"39.817360","-85.768970","67459.07","36","36","65.12","76.10","4","4","0.50","0.00","0.02","0.00","0"
"2025-07-15 14:20","2025-07-15 15:08",,"48","2243 North State Street, Greenfield, Indiana 46140, United States",,"39.817360","-85.768970","67459.07","2499 Chester Boulevard, Richmond, Indiana 47374, United States",,"39.868076","-84.887230","67506.86","36","15","64.04","84.06","60","79","55.56","0.00","47.79","12.60","264"
"2025-07-15 15:26","2025-07-15 15:28",,"2","2499 Chester Boulevard, Richmond, Indiana 47374, United States",,"39.868076","-84.887230","67506.86","2414 Chester Boulevard, Richmond, Indiana 47374, United States",,"39.868618","-84.889090","67506.98","63","63","61.11","88.39","9","15","0.33","0.00","0.12","0.08","667"
"2025-07-15 15:34","2025-07-15 15:49",,"15","2414 Chester Boulevard, Richmond, Indiana 47374, United States",,"39.868618","-84.889090","67507.02","4629 National Road East, Richmond, Indiana 47374, United States",,"39.829830","-84.838320","67514.93","63","59","70.93","87.19","32","58","9.29","0.00","7.90","2.24","284"
"2025-07-15 16:05","2025-07-15 16:14",,"8","4629 National Road East, Richmond, Indiana 47374, United States",,"39.829830","-84.838320","67514.93","500 S Washington St, New Paris, Ohio 45347, United States",,"39.852474","-84.796486","67518.89","58","56","64.69","88.95","31","52","5.36","0.00","3.96","1.04","263"
"2025-07-15 16:23","2025-07-15 17:27",,"64","500 S Washington St, New Paris, Ohio 45347, United States",,"39.852474","-84.796486","67518.89","850 South Barron Street, Eaton, Ohio 45320, United States",,"39.734146","-84.634340","67560.52","56","36","68.25","83.53","41","72","52.47","0.00","41.63","11.82","284"
"2025-07-15 17:30","2025-07-15 17:45",,"15","850 South Barron Street, Eaton, Ohio 45320, United States",,"39.734146","-84.634340","67560.52","11272 County Highway 227, Camden, Ohio 45311, United States",,"39.585503","-84.650696","67571.91","36","31","69.21","82.98","45","59","13.31","0.00","11.39","2.98","262"
"2025-07-15 17:46","2025-07-15 17:47",,"1","11272 County Highway 227, Camden, Ohio 45311, United States",,"39.585503","-84.650696","67571.91","11272 County Highway 227, Camden, Ohio 45311, United States",,"39.585518","-84.650650","67571.92","31","31","79.92","81.50","0","0","-0.25","0.00","0.01","0.00","0"
"2025-07-15 17:51","2025-07-15 17:54",,"3","11272 County Highway 227, Camden, Ohio 45311, United States",,"39.585518","-84.650650","67571.92","11322 County Highway 227, Camden, Ohio 45311, United States",,"39.586483","-84.647280","67572.21","31","31","80.26","81.50","6","9","0.33","0.00","0.26","0.14","538"
"2025-07-15 18:17","2025-07-15 18:17",,"0","11322 County Highway 227, Camden, Ohio 45311, United States",,"39.586506","-84.647260","67572.21","11322 County Highway 227, Camden, Ohio 45311, United States",,"39.586514","-84.647190","67572.21","31","31","82.76","81.50","0","1","0.00","0.00","0.00","0.00",
"2025-07-16 12:51","2025-07-16 13:00",,"9","11322 County Highway 227, Camden, Ohio 45311, United States",,"39.586480","-84.647150","67572.22","6440 Hamilton Eaton Road, Somerville, Ohio 45064, United States",,"39.546318","-84.636000","67575.38","24","21","68.40","79.92","28","51","7.28","0.00","2.94","1.62","551"
"2025-07-16 13:01","2025-07-16 13:35",,"34","6440 Hamilton Eaton Road, Somerville, Ohio 45064, United States",,"39.546318","-84.636000","67575.38","7381 Tylers Corner Drive, West Chester, Ohio 45069, United States",,"39.356420","-84.377590","67600.77","21","8","62.55","79.84","47","76","35.15","0.00","25.39","7.92","312"
"2025-07-16 13:35","2025-07-16 13:35",,"0","7381 Tylers Corner Drive, West Chester, Ohio 45069, United States",,"39.356420","-84.377590","67600.77","7381 Tylers Corner Drive, West Chester, Ohio 45069, United States",,"39.356420","-84.377590","67600.77","8","8","64.85","78.80","0","0","0.00","0.00","0.00","0.08",
"2025-07-16 15:01","2025-07-16 15:05",,"4","7381 Tylers Corner Drive, West Chester, Ohio 45069, United States",,"39.356420","-84.377590","67600.77","7820 Tylersville Square Drive, West Chester, Ohio 45069, United States",,"39.355730","-84.377960","67600.99","100","99","71.04","84.56","6","10","1.84","0.00","0.22","0.42","1909"
"2025-07-16 15:07","2025-07-16 15:19",,"11","7820 Tylersville Square Drive, West Chester, Ohio 45069, United States",,"39.355730","-84.377960","67601.02","9272 Cincinnati Columbus Road, West Chester, Ohio 45241, United States",,"39.317580","-84.369606","67604.73","99","95","68.86","90.12","22","41","10.13","0.00","3.64","2.26","621"
"2025-07-16 15:24","2025-07-16 16:17",,"52","9272 Cincinnati Columbus Road, West Chester, Ohio 45241, United States",,"39.317580","-84.369606","67604.73","3198 Geier Drive, Cincinnati, Ohio 45209, United States",,"39.163013","-84.426510","67621.05","95","83","62.20","89.58","27","65","31.38","0.00","16.32","7.08","434"
"2025-07-16 17:19","2025-07-16 17:20",,"0","3198 Geier Drive, Cincinnati, Ohio 45209, United States",,"39.163013","-84.426510","67621.05","3198 Geier Drive, Cincinnati, Ohio 45209, United States",,"39.163013","-84.426510","67621.05","100","100","61.16","94.10","0","0","0.00","0.00","0.00","0.02",
